9|0048579736670|00420|00370574202177|28-07-2013 00:00:44|0 00:10:35||25.96
6|00380570474483|00380|00375541586979|28-07-2013 00:00:54|0 00:02:24||
6|00380580003346|00380|00375639361263|28-07-2013 00:00:58|0 00:05:10||
4|00380531893130|00421|0048527779454|28-07-2013 00:01:12|0 00:01:46||
9|00380579618056|007|0049651354916|28-07-2013 00:01:13|0 00:02:49||57.75
9|0048552426505|00420|00380689866471|28-07-2013 00:01:19|0 00:01:48||17.12
1|00380611632217|00375|00375636891881|28-07-2013 00:01:26|0 00:02:36||
7|7862-9591|0049||28-07-2013 00:01:29|0 15:51:05|3493|
6|0048687888369|0049|0048657041601|28-07-2013 00:01:30|0 00:00:59||
8|4009-7746|0048||28-07-2013 00:01:43|0 00:04:55||42.02
4|00380575371338|007|00370699544007|28-07-2013 00:01:46|0 00:09:16||
2|0048656368160|0049|007537935450|28-07-2013 00:01:49|0 00:09:54||
1|00380618910454|007|00421599288754|28-07-2013 00:02:01|0 00:01:55||
3|00380520737719|00421|00420597818386|28-07-2013 00:02:12|0 00:11:16||
2|00380528262083|00420|00375680132576|28-07-2013 00:02:28|0 00:10:19||
9|0048559336271|0049|007638086160|28-07-2013 00:02:28|0 00:05:14||20.83
2|00380643687145|0048|00421529837959|28-07-2013 00:02:35|0 00:01:35||
8|8858-8423|00380||28-07-2013 00:02:37|0 00:02:07||72.61
7|3744-3417|00421||28-07-2013 00:02:42|0 05:55:35|3458|
5|0048653354767|00380|00421508322688|28-07-2013 00:02:43|0 00:08:55||
4|0048542484496|00420|007554657746|28-07-2013 00:02:52|0 00:01:29||
2|0048561492681|00420|00370638264568|28-07-2013 00:03:12|0 00:08:55||
2|0048660862315|00380|00380648952406|28-07-2013 00:03:16|0 00:04:12||
10|00380598972181|00380|00375589208316|28-07-2013 00:03:17|0 00:05:15||4.21
3|00380673321184|0048|0049634456648|28-07-2013 00:03:24|0 00:09:02||
5|00380685708660|00380|00370601411282|28-07-2013 00:03:32|0 00:03:40||
9|00380571804679|00420|0048518505001|28-07-2013 00:03:43|0 00:10:11||25.73
4|0048624540430|00375|00375530671784|28-07-2013 00:03:45|0 00:02:25||
5|00380531673699|0049|00420574973171|28-07-2013 00:03:51|0 00:12:52||
4|0048553554113|00375|007619041967|28-07-2013 00:03:58|0 00:05:19||
10|00380629118825|0048|00420584213418|28-07-2013 00:03:59|0 00:13:02||62.61
6|00380548450327|00375|007694287446|28-07-2013 00:04:19|0 00:01:19||
3|0048563270704|0049|0048695415578|28-07-2013 00:04:29|0 00:08:24||
2|0048598411364|007|007508600145|28-07-2013 00:04:33|0 00:12:51||
3|00380652061751|00380|00380517773031|28-07-2013 00:05:04|0 00:04:49||
5|00380584568134|0049|0049589656071|28-07-2013 00:05:26|0 00:00:52||
1|00380681899244|0048|0049687409760|28-07-2013 00:05:33|0 00:03:17||
9|0048583387201|007|00375627496603|28-07-2013 00:05:46|0 00:04:25||8.07
2|0048564749580|0048|00421584110362|28-07-2013 00:06:08|0 00:04:26||
1|0048620656496|007|00375644426728|28-07-2013 00:06:09|0 00:02:51||
4|00380673636527|007|00370689938762|28-07-2013 00:06:30|0 00:12:33||
10|00380547640264|0049|0049514009377|28-07-2013 00:06:51|0 00:13:39||78.14
7|8535-2677|00421||28-07-2013 00:06:55|1 40:19:52|1642|
9|00380562068286|00421|00420594294836|28-07-2013 00:06:58|0 00:00:15||6.92
4|0048605835317|007|00370604829806|28-07-2013 00:07:03|0 00:11:41||
4|00380522838177|00375|00375508633609|28-07-2013 00:07:13|0 00:00:51||
6|0048595912740|00370|00370617839556|28-07-2013 00:07:29|0 00:04:26||
6|0048576504720|00375|0049609960199|28-07-2013 00:07:42|0 00:02:25||
10|0048545016981|007|00370697201921|28-07-2013 00:07:46|0 00:03:52||43.23
5|0048552812557|00375|00380596802769|28-07-2013 00:07:57|0 00:09:26||
2|00380516761715|00420|00380550969422|28-07-2013 00:07:57|0 00:02:49||
8|6917-5254|00370||28-07-2013 00:08:02|0 00:04:30||6.71
3|0048638082076|00375|00380627150949|28-07-2013 00:08:08|0 00:04:01||
9|00380526791767|00370|007505641972|28-07-2013 00:08:17|0 00:10:25||18.52
1|0048696504304|00380|00380536705087|28-07-2013 00:08:23|0 00:03:16||
10|00380613286304|0049|0048553931322|28-07-2013 00:08:23|0 00:09:09||97.29
6|00380556829942|007|00370514749437|28-07-2013 00:08:23|0 00:01:05||
2|00380685999266|00370|00421513454598|28-07-2013 00:08:23|0 00:00:57||
5|0048682953820|00421|00370504719803|28-07-2013 00:08:26|0 00:03:28||
10|00380678824503|00380|00380548049214|28-07-2013 00:08:45|0 00:03:06||7.19
7|5927-6502|0048||28-07-2013 00:08:52|0 09:51:03|785|
9|0048693344028|007|00380512230108|28-07-2013 00:08:55|0 00:05:02||10.08
1|0048604117765|0049|00420608231832|28-07-2013 00:08:56|0 00:03:17||
9|0048692027237|00375|0049651857926|28-07-2013 00:08:57|0 00:07:20||34.54
1|0048635999397|00375|00421659185570|28-07-2013 00:09:03|0 00:02:37||
2|00380604847445|00421|00420599027060|28-07-2013 00:09:04|0 00:02:16||
8|1186-2472|00370||28-07-2013 00:09:04|0 00:06:19||70.54
7|4981-8081|00420||28-07-2013 00:09:04|1 42:45:50|1195|
8|8647-2957|00421||28-07-2013 00:09:07|0 00:04:47||50.29
1|0048571976531|00380|0048572806238|28-07-2013 00:09:20|0 00:00:38||
7|8283-4017|00375||28-07-2013 00:09:22|2 69:47:43|2877|
2|00380679962434|00380|00375535229920|28-07-2013 00:09:25|0 00:06:02||
5|00380559967166|00421|007533597686|28-07-2013 00:09:29|0 00:04:57||
4|00380651918185|00375|00421511905808|28-07-2013 00:09:32|0 00:01:15||
6|00380596110673|00420|00420594138063|28-07-2013 00:09:45|0 00:06:04||
8|5490-6988|00370||28-07-2013 00:10:00|0 00:08:18||16.1
8|7192-8517|00421||28-07-2013 00:10:06|0 00:05:01||49.18
9|00380625088698|00380|0049544231407|28-07-2013 00:10:30|0 00:10:17||58.23
2|00380610614083|00375|00370532670126|28-07-2013 00:10:32|0 00:00:48||
10|0048675358996|0048|0048534746634|28-07-2013 00:10:38|0 00:05:02||74.85
3|00380671563055|0049|00380698564748|28-07-2013 00:10:45|0 00:19:07||
8|4322-3004|00380||28-07-2013 00:11:14|0 00:00:43||20.13
4|0048698663756|0049|0049573728446|28-07-2013 00:11:15|0 00:07:55||
8|8135-4730|00380||28-07-2013 00:11:18|0 00:19:09||89.09
3|0048615381722|00420|00370622492474|28-07-2013 00:11:35|0 00:01:47||
5|0048606042640|0048|00420583795495|28-07-2013 00:11:49|0 00:06:20||
4|00380519551489|00420|00370682869277|28-07-2013 00:11:55|0 00:12:03||
8|8418-3523|0048||28-07-2013 00:11:56|0 00:21:43||27.45
5|0048641464322|007|0048521838290|28-07-2013 00:12:21|0 00:09:10||
9|0048533749175|007|00420685972780|28-07-2013 00:12:25|0 00:09:33||19.32
1|0048690154109|00420|00421511330680|28-07-2013 00:12:32|0 00:04:17||
10|0048547570778|0048|007508861841|28-07-2013 00:12:40|0 00:04:56||60.36
1|0048582609967|00420|00421652265199|28-07-2013 00:12:54|0 00:13:07||
2|00380578706127|0049|0049644331169|28-07-2013 00:12:56|0 00:09:16||
2|00380619306777|00375|00420589962510|28-07-2013 00:13:00|0 00:00:50||
6|0048567936801|00421|007609390396|28-07-2013 00:13:25|0 00:11:52||
10|0048548609403|007|00420528394770|28-07-2013 00:13:41|0 00:01:03||80.19
9|0048654914284|00375|00370613524507|28-07-2013 00:13:45|0 00:05:23||35.51
3|00380619213450|00421|007631788899|28-07-2013 00:13:50|0 00:03:23||
6|0048685446297|00375|0048684756883|28-07-2013 00:13:53|0 00:03:23||
9|00380600553909|00375|007650014132|28-07-2013 00:14:03|0 00:07:09||36.9
3|00380508431887|0049|00380518957299|28-07-2013 00:14:10|0 00:06:57||
4|00380624056982|00420|00421677561988|28-07-2013 00:14:10|0 00:10:58||
9|00380548868479|007|007532695364|28-07-2013 00:14:11|0 00:11:24||51.71
7|4337-1667|00420||28-07-2013 00:14:22|0 04:40:34|1241|
3|0048683290309|00375|0049610680875|28-07-2013 00:14:51|0 00:00:26||
5|00380500951531|00375|0049575756656|28-07-2013 00:15:15|0 00:00:15||
5|0048599338758|00370|00375649563096|28-07-2013 00:15:16|0 00:10:46||
7|7436-1897|00375||28-07-2013 00:15:24|2 59:13:23|4892|
2|00380595785582|00380|0048661556982|28-07-2013 00:15:26|0 00:04:46||
10|0048596348921|00421|00421533159663|28-07-2013 00:15:28|0 00:06:38||20.34
4|00380688154389|00420|00375574099121|28-07-2013 00:15:37|0 00:11:27||
10|00380616733283|007|0048677565270|28-07-2013 00:15:46|0 00:09:53||17.94
5|00380557776922|00421|007619234131|28-07-2013 00:15:48|0 00:10:43||
1|0048524299018|0048|0048515105399|28-07-2013 00:15:50|0 00:07:03||
3|0048592353809|007|00370683933274|28-07-2013 00:15:53|0 00:02:00||
3|00380658859006|00380|0049627782881|28-07-2013 00:15:58|0 00:00:47||
1|0048532645583|007|00420560217416|28-07-2013 00:16:00|0 00:00:35||
7|1554-3801|00420||28-07-2013 00:16:17|1 29:38:56|4993|
7|8189-9176|00420||28-07-2013 00:16:18|0 19:47:32|2881|
4|00380508435712|007|00420535579761|28-07-2013 00:16:23|0 00:05:42||
2|00380584730860|00421|007507401376|28-07-2013 00:16:39|0 00:12:37||
1|0048590159159|00421|00370603992317|28-07-2013 00:16:46|0 00:06:17||
6|00380551483519|00380|0049632425332|28-07-2013 00:16:57|0 00:05:57||
2|0048645922717|00375|00420631603339|28-07-2013 00:17:02|0 00:05:34||
7|7924-5483|00420||28-07-2013 00:17:05|2 58:04:05|1897|
1|0048626111905|007|00421682948463|28-07-2013 00:17:15|0 00:01:00||
8|5433-7282|0048||28-07-2013 00:17:24|0 00:05:47||2.53
6|00380602030342|00375|00421607743388|28-07-2013 00:18:00|0 00:08:21||
10|0048585184788|00380|007610073278|28-07-2013 00:18:08|0 00:06:15||44.29
3|00380648646705|00420|00375646380366|28-07-2013 00:18:09|0 00:03:10||
5|0048627576849|00421|00421525643875|28-07-2013 00:18:14|0 00:04:50||
6|00380618443011|00380|00370506617411|28-07-2013 00:18:15|0 00:00:48||
10|0048658197570|00375|00370616187625|28-07-2013 00:18:16|0 00:03:21||61.2
8|8800-9903|00420||28-07-2013 00:18:17|0 00:11:58||81.85
7|5451-9784|0048||28-07-2013 00:18:19|1 47:08:55|3779|
9|00380607102814|00380|00420527814682|28-07-2013 00:18:19|0 00:08:32||45.88
8|6325-4115|00370||28-07-2013 00:18:23|0 00:01:00||96.32
10|0048532898959|00375|007573903119|28-07-2013 00:18:39|0 00:06:56||91.63
10|0048612975440|00380|00370625473249|28-07-2013 00:19:05|0 00:02:27||4.22
2|00380686558127|0049|0048568562039|28-07-2013 00:19:32|0 00:03:32||
3|0048568918417|00370|0048688406171|28-07-2013 00:19:50|0 00:04:10||
8|8855-6580|00421||28-07-2013 00:19:55|0 00:04:18||31.06
